"start","end","interviewdate","pop_groups","X_geopoint_longitude","X_geopoint_latitude","id","drinking_water_source","drinking_water_location","electicity_or_light_source_most_used","main_toilet_facility","cooking_at_hh_level","hh_cooking_source","hh_cooking_fuel","land_ownership","landownership_legal_docs","Improved_dw","Improved_dw_final","electricity","shared_san_facility","Improved_san","crowding_cat","Clean_cookingfuel","time_to_access_water_min","hh_size_001","lat","lon","living_conditions_score","living_conditions_category"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5401724,9.309399,2407,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,9,9.309399,31.5401724,4,"Good"
2023-12-11,2023-12-11,2023-12-11,"IDPs",31.555748,9.3477604,2408,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,5,9.3477604,31.555748,4,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5407605,9.3113616,2409,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,4,9.3113616,31.5407605,4,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5408081,9.3112202,2410,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,4,9.3112202,31.5408081,4,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5402997,9.3098506,2411,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,6,9.3098506,31.5402997,3,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5400648,9.3088246,2412,"Cart With Small Tank/Drum","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,7,9.3088246,31.5400648,4,"Good"
2023-12-13,2023-12-13,2023-12-13,"IDPs",31.5475664,9.3637928,2413,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,5,9.3637928,31.5475664,4,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5398097,9.3085331,2414,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,5,9.3085331,31.5398097,3,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5391091,9.3105839,2415,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,6,9.3105839,31.5391091,3,"Good"
2023-12-12,2023-12-12,2023-12-12,"IDPs",31.5393951,9.3113155,2416,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,5,9.3113155,31.5393951,3,"Good"
2023-12-13,2023-12-13,2023-12-13,"IDPs",31.5479537,9.3646377,2417,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",1,1,0,0,1,0,0,0,1,9.3646377,31.5479537,3,"Good"
2023-12-13,2023-12-13,2023-12-13,"IDPs",31.5480724,9.3644687,2418,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,4,9.3644687,31.5480724,4,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.527645,9.2644897,2419,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,6,9.2644897,31.527645,3,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5278147,9.2654544,2420,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,7,9.2654544,31.5278147,4,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5280829,9.2665955,2421,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,5,9.2665955,31.5280829,4,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5284722,9.2684139,2422,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,0,0,0,4,9.2684139,31.5284722,3,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5284965,9.2685967,2423,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,20,5,9.2685967,31.5284965,4,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5283655,9.2691489,2424,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,0,0,0,1,0,0,10,7,9.2691489,31.5283655,2,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5267021,9.2616621,2425,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,0,0,0,1,0,0,98,5,9.2616621,31.5267021,2,"Good"
2023-12-14,2023-12-14,2023-12-14,"IDPs",31.5256343,9.2609633,2426,"Public Tap/Standpipe","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,9.2609633,31.5256343,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.5483048,9.3655559,2427,"Surface Water (River, Stream, Pond, Dam, Canal)","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",1,0,0,0,1,1,0,10,4,9.3655559,31.5483048,3,"Good"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.6038644,9.3185792,2428,"Surface Water (River, Stream, Pond, Dam, Canal)","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,1,1,0,0,4,9.3185792,31.6038644,4,"Good"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.6062549,9.321407,2429,"Public Tap/Standpipe","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,30,7,9.321407,31.6062549,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.6061444,9.3192473,2430,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,20,5,9.3192473,31.6061444,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8129052,11.785591,2431,"Tanker Truck/Water Vendor","Elsewhere","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,1,0,1,0,60,4,11.785591,32.8129052,3,"Good"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8128581,11.7856604,2432,"Tanker Truck/Water Vendor","Elsewhere","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",1,1,0,0,0,1,0,0,4,11.7856604,32.8128581,3,"Good"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.6066869,9.3195156,2433,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,1,1,0,10,5,9.3195156,31.6066869,2,"Good"
2023-12-15,2023-12-15,2023-12-15,"IDPs",31.6061089,9.3190873,2434,"Public Tap/Standpipe","Elsewhere","No electricity in household","No facility/bush/field","Yes","Moveable firepan","Wood","Government Agency Or Municipality","No",0,0,0,0,1,0,0,15,6,9.3190873,31.6061089,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8001454,11.8259609,2435,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,0,0,0,0,0,2,11.8259609,32.8001454,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.810222,11.7872116,2436,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,11.7872116,32.810222,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8102231,11.7867649,2437,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,11.7867649,32.8102231,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.800691,11.8261459,2438,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,1,0,1,0,0,4,11.8261459,32.800691,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8007961,11.8257221,2439,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,11.8257221,32.8007961,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8006925,11.8258545,2440,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,11.8258545,32.8006925,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8007717,11.826001,2441,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","No",0,0,0,1,0,0,0,0,1,11.826001,32.8007717,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.8002805,11.8260987,2442,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,1,0,0,0,0,3,11.8260987,32.8002805,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",32.810086,11.7874398,2443,"Public Tap/Standpipe","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,11.7874398,32.810086,1,"Poor"
2023-12-12,2023-12-12,2023-12-12,"Refugee returnees",29.6241524,9.5888114,2444,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,6,9.5888114,29.6241524,0,"Poor"
2023-12-12,2023-12-12,2023-12-12,"Refugee returnees",29.6241472,9.5890214,2445,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,5,9.5890214,29.6241472,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",29.6256832,9.5803552,2446,"Piped Into Yard/Plot","NA","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,5,9.5803552,29.6256832,2,"Good"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",29.624655,9.5805398,2447,"Piped Into Yard/Plot","NA","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,6,9.5805398,29.624655,2,"Good"
2023-12-12,2023-12-12,2023-12-12,"Refugee returnees",29.6238169,9.5889752,2448,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,5,9.5889752,29.6238169,1,"Poor"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6242143,9.5889114,2449,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,9.5889114,29.6242143,1,"Poor"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6239204,9.5889142,2450,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,9.5889142,29.6239204,1,"Poor"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6244072,9.58912,2451,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,9,9.58912,29.6244072,1,"Poor"
2023-12-15,2023-12-15,2023-12-15,"Refugee returnees",29.624304,9.5805433,2452,"Piped Into Yard/Plot","NA","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,0,0,0,3,9.5805433,29.624304,1,"Poor"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6244796,9.5890207,2453,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,9.5890207,29.6244796,0,"Poor"
2023-12-15,2023-12-15,2023-12-15,"IDPs",29.6246084,9.5805403,2454,"Piped Into Yard/Plot","NA","No electricity in household","No facility/bush/field","No","0","0","Government Agency Or Municipality","No",0,0,0,0,1,1,0,0,6,9.5805403,29.6246084,2,"Good"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6244372,9.5911085,2455,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,5,9.5911085,29.6244372,1,"Poor"
2023-12-13,2023-12-13,2023-12-13,"Refugee returnees",29.6242362,9.5910409,2456,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,9.5910409,29.6242362,1,"Poor"
2023-12-14,2023-12-14,2023-12-14,"Refugee returnees",29.6228956,9.5875339,2457,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Yes",0,0,0,1,0,0,0,0,2,9.5875339,29.6228956,0,"Poor"
2023-12-14,2023-12-14,2023-12-14,"Refugee returnees",29.6229256,9.5874809,2458,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Yes",0,0,0,1,0,1,0,0,7,9.5874809,29.6229256,1,"Poor"
2023-12-14,2023-12-14,2023-12-14,"Refugee returnees",29.6232,9.586616,2459,"Public Tap/Standpipe","In Own Yard/Plot","Dry cell battery / torch","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Yes",0,0,0,1,0,1,0,0,4,9.586616,29.6232,1,"Poor"
2023-12-16,2023-12-16,2023-12-16,"Refugee returnees",30.6603581,4.069164,2460,"Unprotected Dug Well","In Own Dwelling","Dry cell battery / torch","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,0,1,0,0,0,1,4.069164,30.6603581,1,"Poor"
2023-12-16,2023-12-16,2023-12-16,"IDPs",30.6605904,4.0727206,2461,"Tube Well/Borehole","In Own Dwelling","Rechargeable battery","Composting toilet","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,1,0,0,0,0,0,3,4.0727206,30.6605904,1,"Poor"
2023-12-16,2023-12-16,2023-12-16,"Refugee returnees",30.660495,4.0693828,2462,"Tube Well/Borehole","In Own Dwelling","Dry cell battery / torch","Hanging toilet/hanging latrine","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,0,1,0,0,0,2,4.0693828,30.660495,1,"Poor"
2023-12-16,2023-12-16,2023-12-16,"IDPs",30.6603845,4.0692012,2463,"Tube Well/Borehole","In Own Dwelling","Rechargeable battery","Hanging toilet/hanging latrine","Yes","Moveable firepan","Wood","Respondent or another HH member","Yes",0,0,1,0,1,0,0,0,5,4.0692012,30.6603845,2,"Good"
2023-12-16,2023-12-16,2023-12-16,"Refugee returnees",30.6626527,4.0706323,2465,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,0,1,0,25,7,4.0706323,30.6626527,1,"Poor"
2023-12-16,2023-12-16,2023-12-16,"IDPs",30.6615066,4.0712896,2466,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Moveable firepan","Charcoal unprocessed","Respondent or another HH member","No",0,0,0,1,0,0,0,15,5,4.0712896,30.6615066,0,"Poor"
2023-12-16,2023-12-16,2023-12-16,"IDPs",30.6618207,4.0707172,2467,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,1,0,18,7,4.0707172,30.6618207,2,"Good"
2023-12-16,2023-12-16,2023-12-16,"IDPs",30.6611164,4.0703593,2468,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Respondent or another HH member","No",0,0,0,0,1,0,0,38,7,4.0703593,30.6611164,1,"Poor"
